primed,0.0303693421275
primed,0.033191701406
primed,0.0371551549104
primed,0.0407230133725
primed,0.0448137697521
primed,0.0474813307832
primed,0.0476647321516
primed,0.0500474108826
primed,0.050158714928
primed,0.0668401202638
primed,0.0676355855376
primed,0.0695174108228
primed,0.0722312235883
primed,0.0724800915288
primed,0.0734477546579
primed,0.0760882391667
primed,0.077894603222
primed,0.0787264613974
primed,0.0808267165289
primed,0.089639919631
primed,0.089639919631
primed,0.0915469637979
primed,0.0928336382923
primed,0.0931901559338
primed,0.107696537766
primed,0.113508486005
primed,0.113630856128
primed,0.11575656051
primed,0.122472886771
primed,0.12325716817
primed,0.12415569173
primed,0.126138039041
primed,0.126161028721
primed,0.132990399649
primed,0.137257742009
primed,0.139005092373
primed,0.141880002134
primed,0.142887380627
primed,0.143317886122
primed,0.148571056191
primed,0.150476080311
primed,0.157073999658
primed,0.158539753617
primed,0.163343142003
primed,0.166635169264
primed,0.17430072589
primed,0.182358039943
primed,0.185832454477
primed,0.192844922177
primed,0.1946358468
primed,0.194962658766
primed,0.203575188213
primed,0.20822935903
primed,0.214669580002
primed,0.215659066674
primed,0.21626283834
primed,0.219328946896
primed,0.224360939358
primed,0.226694793783
primed,0.228552562569
primed,0.232100807999
primed,0.23472324476
primed,0.259736165069
primed,0.266789042664
primed,0.274587371212
primed,0.277491999707
primed,0.277491999707
primed,0.278589265344
primed,0.280486931512
primed,0.287857855307
primed,0.299248878953
primed,0.307732534582
primed,0.317919698614
primed,0.330366167236
primed,0.333362080328
primed,0.333840325483
primed,0.342443986749
primed,0.346112014118
primed,0.358343019875
primed,0.361775455417
primed,0.368695334664
primed,0.380245402959
primed,0.401436517942
primed,0.401436517942
primed,0.414979369199
primed,0.452388562114
primed,0.45475242956
primed,0.474278174438
primed,0.487857938431
primed,0.503191031918
primed,0.607910377119
primed,0.622364299158
primed,0.690846849953
primed,0.772002006328
primed,1.0
unprimed,0.0
unprimed,0.00284948406056
unprimed,0.00336396430187
unprimed,0.00389272191347
unprimed,0.00403763500422
unprimed,0.00500670832406
unprimed,0.0058228244684
unprimed,0.00929940848962
unprimed,0.0126861582509
unprimed,0.0184137494824
unprimed,0.0192254450555
unprimed,0.0210786526272
unprimed,0.0221057924973
unprimed,0.0224835115187
unprimed,0.0277437409601
unprimed,0.0279409067271
unprimed,0.0284656324518
unprimed,0.0303693421275
unprimed,0.0326325425858
unprimed,0.0328054297017
unprimed,0.0331164216682
unprimed,0.0346475682828
unprimed,0.035202629382
unprimed,0.0437448358127
unprimed,0.0439933049848
unprimed,0.044086302643
unprimed,0.046150980937
unprimed,0.0483540822359
unprimed,0.0491540983695
unprimed,0.0504322338528
unprimed,0.0518381702185
unprimed,0.0522808161005
unprimed,0.0523045075547
unprimed,0.0528968892936
unprimed,0.0535077055836
unprimed,0.0540542121491
unprimed,0.0551400441341
unprimed,0.0557415028065
unprimed,0.0575323563898
unprimed,0.059418171224
unprimed,0.0595705611914
unprimed,0.0599328840328
unprimed,0.0610158321679
unprimed,0.0619336241088
unprimed,0.0642519087119
unprimed,0.0642979363199
unprimed,0.0663549681026
unprimed,0.0670270926485
unprimed,0.0696549912939
unprimed,0.0707269518395
unprimed,0.0730143094938
unprimed,0.0783307319373
unprimed,0.0791723097398
unprimed,0.0807682047815
unprimed,0.0812122952536
unprimed,0.0847184323619
unprimed,0.0861312276411
unprimed,0.0867240285042
unprimed,0.0890514548995
unprimed,0.0892210726143
unprimed,0.0915469637979
unprimed,0.0923761990572
unprimed,0.0931901559338
unprimed,0.0938634862891
unprimed,0.103547048474
unprimed,0.10637184348
unprimed,0.106601148993
unprimed,0.106891499212
unprimed,0.107682852996
unprimed,0.107889399012
unprimed,0.107903514886
unprimed,0.108801494433
unprimed,0.10980527918
unprimed,0.110771391794
unprimed,0.113039104633
unprimed,0.113881357158
unprimed,0.115925707673
unprimed,0.118211601913
unprimed,0.120495399433
unprimed,0.123100148107
unprimed,0.125175108461
unprimed,0.130185321628
unprimed,0.130329336279
unprimed,0.130633638006
unprimed,0.131191486576
unprimed,0.133308218023
unprimed,0.133645167113
unprimed,0.136514470379
unprimed,0.143029500184
unprimed,0.143374107523
unprimed,0.145780932605
unprimed,0.176151108684
unprimed,0.178174991757
unprimed,0.220914887278
unprimed,0.232526417622
