history,text,0
history,text,0
history,text,0
history,text,0
history,text,0
history,text,0
history,text,0
history,text,0
history,text,0
history,text,0
history,text,0
history,text,0
history,text,0
history,text,0
history,text,0
history,text,0
history,text,0
history,text,0
history,text,0
history,text,0
history,text,0
history,text,0
history,text,0
history,text,1
history,text,1
history,text,1
history,text,2
history,text,2
history,text,2
history,text,2
history,text,3
history,text,3
history,text,4
history,text,4
history,2d,0
history,2d,0
history,2d,0
history,2d,0
history,2d,1
history,2d,2
history,2d,2
history,2d,2
history,2d,2
history,2d,2
history,2d,3
history,2d,3
history,2d,4
history,2d,4
history,2d,4
history,2d,4
history,2d,4
history,2d,4
history,2d,5
history,2d,5
history,2d,6
history,2d,7
history,2d,7
history,2d,7
history,2d,9
history,2d,9
history,2d,9
history,2d,9
history,2d,10
history,2d,10
history,2d,12
history,2d,15
history,2d,18
history,2d,19
